tweet_id,airline_sentiment,airline_sentiment_confidence,negativereason,negativereason_confidence,airline,name,retweet_count,text,tweet_created,tweet_location,user_timezone
Tr_tweet_767,negative,1.0,Customer Service Issue,0.6633,United,real_steve_ward,0.0,"@united It's taken ~3 weeks for Cust Care to respond to Case #8477733, requesting a refund for wi-fi not working. Where can I get an update?",2015-02-23 18:55:25 -0800,Chicago / Orlando / airplanes,Eastern Time (US & Canada)
Tr_tweet_768,positive,1.0,,,United,thetonyblank,0.0,@united I appreciate your efforts getting me home!,2015-02-23 18:53:38 -0800,"Denver, CO",Eastern Time (US & Canada)
Tr_tweet_769,negative,1.0,Flight Booking Problems,0.6469,United,rholbrook,1.0,@united That's correct—I've spent hours trying to book online only to receive an error when clicking final purchase button. (1/2),2015-02-23 18:53:20 -0800,"Brooklyn, NY",Eastern Time (US & Canada)
Tr_tweet_770,negative,1.0,Late Flight,0.3536,United,CharlieGMoney,1.0,@united Today was not your finest. All could have been prevented by one gate agent advising 200 passengers.,2015-02-23 18:52:56 -0800,"Chicago, IL",
Tr_tweet_771,negative,1.0,Late Flight,1.0,United,stopz,0.0,@united  what is the real deal with the delay on flight UA 1032 from Denver to Vegas?,2015-02-23 18:51:55 -0800,,
Tr_tweet_772,negative,1.0,Flight Attendant Complaints,1.0,United,CharlieGMoney,0.0,@united UA63 from Madrid arrived no agent mass confusion we sent to and fro by 3 UA employees. MaryJo was rude and unhelpful.,2015-02-23 18:51:40 -0800,"Chicago, IL",
Tr_tweet_773,negative,1.0,Bad Flight,0.3458,United,gguilber,0.0,@united system failure again = bad trend.  Software projects are like flying an airplane,,2015-02-23 18:45:32 -0800,
Tr_tweet_774,negative,1.0,Late Flight,1.0,United,gguilber,0.0,@united lots of reports of system failures delaying flights over the last week. Currently sitting on the tarmac at OGG for over an hour.,2015-02-23 18:43:07 -0800,,
Tr_tweet_775,neutral,0.6684,,0.0,United,Zgrinch,0.0,"@united rebooting Chicago dispatch system, need @pivotalcf as I'm tired of sitting on planes",2015-02-23 18:42:49 -0800,"iPhone: 39.201706,-106.854080",Mountain Time (US & Canada)
Tr_tweet_776,positive,1.0,,,United,thetonyblank,0.0,"@united despite shaky connections, looks like I'll get home tonight. Great job, @united - was touch and go for a while..",2015-02-23 18:41:38 -0800,"Denver, CO",Eastern Time (US & Canada)
Tr_tweet_777,negative,1.0,Customer Service Issue,0.6970000000000001,United,rholbrook,1.0,"@united http://t.co/hj5kq82Chn, however, is completely under your control—the price was and still is displayed on http://t.co/hj5kq82Chn.",2015-02-23 18:41:12 -0800,"Brooklyn, NY",Eastern Time (US & Canada)
Tr_tweet_778,neutral,0.6702,,0.0,United,AndyA3,0.0,@united the aircraft closest to gate was for the other flight and the one closest to our gate was going to Chicago.,2015-02-23 18:39:22 -0800,San Francisco,Pacific Time (US & Canada)
Tr_tweet_779,negative,0.6847,Lost Luggage,0.6847,United,MommyPR,0.0,@united can you tell me how to file a claim for clothing that had to be purchased?,2015-02-23 18:39:09 -0800,Global,Pacific Time (US & Canada)
Tr_tweet_780,negative,0.6776,Can't Tell,0.3451,United,AndyA3,0.0,@united comically on the return flight from ASE there were two United flights boarding at adjacent gates and not clear which plane to board,2015-02-23 18:37:47 -0800,San Francisco,Pacific Time (US & Canada)
Tr_tweet_781,negative,0.6354,Lost Luggage,0.6354,United,MommyPR,0.0,@united GRK13575M is the file reference,2015-02-23 18:37:04 -0800,Global,Pacific Time (US & Canada)
Tr_tweet_782,negative,1.0,Customer Service Issue,1.0,United,jlgustafson1,0.0,@united we would...how do I contact you to discuss? A few poor experiences with customer service but would give it a shot!,2015-02-23 18:36:53 -0800,DEN,
Tr_tweet_783,negative,1.0,Bad Flight,0.3525,United,theKos,0.0,"@united UA 746. Pacific Rim and Date Night cut out. Not constantly or randomly, but one spot, repeatably.",2015-02-23 18:35:17 -0800,DC949,Pacific Time (US & Canada)
Tr_tweet_784,negative,1.0,Can't Tell,0.3723,United,MommyPR,0.0,@united Been trying since 1230 to file a report.,2015-02-23 18:33:30 -0800,Global,Pacific Time (US & Canada)
Tr_tweet_785,neutral,1.0,,,United,thelaurenmoore,0.0,@united My mom left her Kindle on flight 1544 today. Burgundy case with a light. Seat 27D. Did anyone find it?,2015-02-23 18:32:14 -0800,CA,Eastern Time (US & Canada)
Tr_tweet_786,negative,0.6644,Flight Booking Problems,0.3437,United,TravelShopVT,0.0,@united here is the ticket # 0162424965446 please refund my unnecessary upgrade fee,2015-02-23 18:21:03 -0800,,Eastern Time (US & Canada)
Tr_tweet_787,negative,1.0,Bad Flight,0.6392,United,Nikki62878,1.0,"@united is horrible!! They lost our carseat and expect us to use a loner carseat, safety regulations say it's illegal to use a used car seat",2015-02-23 18:18:18 -0800,,
Tr_tweet_788,positive,1.0,,,United,j0rdanj0nes,0.0,@united thank you.,2015-02-23 18:16:57 -0800,Dallas,
Tr_tweet_789,neutral,0.6641,,,United,momsgoodeats,0.0,Decisions Decisions @MandarinJourney @united:  We'd love for you to try our service. We offer status match too. http://t.co/xbQqqbRgVF ^KP”,2015-02-23 18:16:27 -0800,#Omaha ,Central Time (US & Canada)
Tr_tweet_790,neutral,1.0,,,United,momsgoodeats,0.0,Need more info on that! @united: @momsgoodeats We have great amenity kits. PJ's not included. We status match AA. ^KP”,2015-02-23 18:15:57 -0800,#Omaha ,Central Time (US & Canada)
Tr_tweet_791,negative,1.0,Flight Booking Problems,0.6489,United,rholbrook,1.0,"@united: I don't care that a @thehipmunk link showed me a ""wrong"" price on your site—it's your site &amp; responsibility to ensure correctness.",2015-02-23 18:15:23 -0800,"Brooklyn, NY",Eastern Time (US & Canada)
Tr_tweet_792,neutral,1.0,,,United,DeputyBrans,0.0,@united Do you have any flights with lie flat seating from STL to PDX around the date of March 5?,2015-02-23 18:14:00 -0800,,
Tr_tweet_793,negative,0.3482,Cancelled Flight,0.3482,United,xRaeCatherine,0.0,"@united He needs to get to home the 24th, they're telling him it'll be the 25th @ night. Is there compensation or anything that can be done?",2015-02-23 18:13:32 -0800,,
Tr_tweet_794,negative,1.0,Can't Tell,0.6702,United,mllovelace,0.0,“@united: @mllovelace The baggage fee is waived for Premier members. Please see http://t.co/u6Duw27mDE. ^JP” what's the point of membership?,2015-02-23 18:12:33 -0800,"San Francisco, CA",Pacific Time (US & Canada)
Tr_tweet_795,negative,1.0,Lost Luggage,0.376,United,Ted_Bray,0.0,@united wonderful bag claim people - finally have my bag. But why did I catch earlier flight? Original flight just landed. #wastedtime,2015-02-23 18:06:21 -0800,"Colorado Springs, Colorado USA",Mountain Time (US & Canada)
Tr_tweet_796,negative,0.3721,Can't Tell,0.3721,United,MommyPR,0.0,@united Dmed you. Thank you,2015-02-23 18:06:15 -0800,Global,Pacific Time (US & Canada)
Tr_tweet_797,positive,1.0,,,United,DickAltavista,0.0,@united thanks we'll be in touch!,2015-02-23 18:02:46 -0800,Ottawa,
Tr_tweet_798,positive,1.0,,,United,Clking_sf,0.0,@united Thanks to Karen Salisbury at IAH for amazing customer service!  Found my daughter's bag lost on UA1516.  Made her day!,2015-02-23 18:00:55 -0800,Silicon Valley,Central Time (US & Canada)
Tr_tweet_799,neutral,0.67,,0.0,United,brando_787,0.0,@united like continental's chicken feat fairs,2015-02-23 17:55:29 -0800,"North Texas, USA",
Tr_tweet_800,neutral,1.0,,,United,j0rdanj0nes,0.0,@united can you assist with current flight status for flt# 1016 out of DFW tomorrow at 6:55am?,2015-02-23 17:54:45 -0800,Dallas,
Tr_tweet_801,positive,0.3427,,0.0,United,NonYourBusines9,0.0,@united I left my comment with customer care. Thanks for contacting me.,2015-02-23 17:54:21 -0800,,
Tr_tweet_802,negative,1.0,Lost Luggage,1.0,United,Ted_Bray,0.0,@United how do you lose a gate checked bag DEN to ORD? Direct flight. Ugh.,2015-02-23 17:53:10 -0800,"Colorado Springs, Colorado USA",Mountain Time (US & Canada)
Tr_tweet_803,negative,1.0,Lost Luggage,1.0,United,Ted_Bray,0.0,"@united caught earlier flight to ORD. Gate checked bag, and you've lost it at O'Hare. original flight lands in 20minutes. #frustrating!",2015-02-23 17:50:15 -0800,"Colorado Springs, Colorado USA",Mountain Time (US & Canada)
Tr_tweet_804,positive,1.0,,,United,whitterbug,0.0,Yes!! Thanks so much!!! 💜“@united: @whitterbug We see you spoke with our Reservations team and they've reinstated the flight. Thanks. ^EY”,2015-02-23 17:47:46 -0800,"Houston, TX",Central Time (US & Canada)
Tr_tweet_805,positive,1.0,,,United,drewziIIa,0.0,"@united captain ""on behalf of the front office, welcome on board."".... Never heard that before. I laughed...hard.  #funnycaptain",2015-02-23 17:46:10 -0800,,Central Time (US & Canada)
Tr_tweet_806,negative,1.0,Lost Luggage,1.0,United,MommyPR,0.0,@united Can you please follow for a Dm on a missing bag?,2015-02-23 17:41:23 -0800,Global,Pacific Time (US & Canada)
Tr_tweet_807,neutral,0.6659999999999999,,0.0,United,throthra,0.0,"@united to be clear on my luggage comment, I am referencing the photo attached. Flight 6232 to JAC http://t.co/PnBajfkmHG",2015-02-23 17:33:38 -0800,,
Tr_tweet_808,positive,1.0,,,United,ginanotjenna,0.0,@united These are great fares!!!!!,2015-02-23 17:33:02 -0800,Honeoye Falls,Atlantic Time (Canada)
Tr_tweet_809,negative,1.0,Customer Service Issue,0.6689,United,dannydibiase1,0.0,@united i left an item on the plane and have been calling non stop and no one has been answering can you please help,2015-02-23 17:31:53 -0800,,
Tr_tweet_810,positive,0.6699,,,United,frqnttraveler,0.0,@united awesome I'll book my next Christmas vacatinn this December any other ways you want to devalue mileage plus.,2015-02-23 17:31:46 -0800,california,
Tr_tweet_811,negative,1.0,Lost Luggage,0.6512,United,throthra,2.0,@united what's a good number to call to speak with someone about how you can fix what you did to 50 people and their luggage on Saturday?,2015-02-23 17:30:47 -0800,,
Tr_tweet_812,positive,1.0,,,United,goodenufmother,1.0,@United THANK U! Secured room for the night Thx to VERY helpful customer service rep N. Dorns.. I thanked her.. Can u 2? #goodenoughmother,2015-02-23 17:24:06 -0800,GEM HQ (aka walk-in closet) NY,Eastern Time (US & Canada)
Tr_tweet_813,negative,1.0,Lost Luggage,1.0,United,tpensari,0.0,@united where's my damn bag??,2015-02-23 17:22:59 -0800,,
Tr_tweet_814,negative,1.0,Lost Luggage,1.0,United,tpensari,0.0,@united well someone should tell that to the employees at the Denver baggage claim. Still no bag!!!!,2015-02-23 17:22:39 -0800,,
Tr_tweet_815,neutral,1.0,,,United,AlexanderKrach,0.0,@united Greetings. UA Club member here. Any idea if I can use the Air Canada Lounge at YVR. Flying UA tomorrow.,2015-02-23 17:21:27 -0800,,Pacific Time (US & Canada)
Tr_tweet_816,neutral,0.6479,,0.0,United,startupstella,0.0,@united how is Mexico not international from the us?,2015-02-23 17:07:58 -0800,"Chicago, IL",Central Time (US & Canada)
Tr_tweet_817,negative,1.0,Customer Service Issue,0.3639,United,tpensari,0.0,@united diverted and missed our connecting flight. Was just told that my bag is on it's way to MSY. If you only had people that cared,2015-02-23 17:04:46 -0800,,
Tr_tweet_818,negative,1.0,Flight Attendant Complaints,0.6634,United,gregriv,0.0,@united Male agnt in LAS threatens Canadian cust when cust takes pic of him at gate after agents announce can't help rebook. #friendlyskies?,2015-02-23 16:57:34 -0800,"Cleveland, OH",
Tr_tweet_819,negative,1.0,Cancelled Flight,0.6669,United,whitterbug,0.0,@united @Apollochplayers we just want to go home tonight - why did you Cancelled Flight the last leg of our reserv. w/out our permission??! #PH6RPS,2015-02-23 16:52:05 -0800,"Houston, TX",Central Time (US & Canada)
Tr_tweet_820,negative,1.0,Customer Service Issue,0.6816,United,gregriv,1.0,@united  Stressed and rude agents. Overwhelmed by delyd flight LAS-DEN 1657. Yelling at several people. Not pretty. This is #friendlyskies??,2015-02-23 16:51:43 -0800,"Cleveland, OH",
Tr_tweet_821,negative,0.6774,Bad Flight,0.3441,United,nbhdsheila,0.0,@united landed in Boston at 9 last night.  The 15 hours of traveling was rough tho.,2015-02-23 16:51:05 -0800,Boston,Eastern Time (US & Canada)
Tr_tweet_822,negative,1.0,Cancelled Flight,0.3603,United,Apollochplayers,1.0,@united FAIL You Cancelled Flightled our flight frm GJT and then used our reserv home to IAH (from SEA) for reFlight Booking Problems w/out OUR PERMISSION!! #PH6RPS,2015-02-23 16:49:40 -0800,"Houston, TX",
Tr_tweet_823,neutral,0.3435,,0.0,United,goodenufmother,0.0,Just sent thank u RT @united: @goodenufmother Please DM your confirmation number if reFlight Booking Problems is needed. Thank you. ^EY,2015-02-23 16:48:18 -0800,GEM HQ (aka walk-in closet) NY,Eastern Time (US & Canada)
Tr_tweet_824,negative,1.0,Late Flight,0.6559,United,hefeman,0.0,@united has made my no fly list. Other airlines wait when connector Late Flight. Stuck in IAH.,2015-02-23 16:48:12 -0800,Austin,Central Time (US & Canada)
Tr_tweet_825,neutral,0.6788,,0.0,United,goodenufmother,0.0,@United so what’s the deal? Do u provide voucher for overnight or am I cozy on the floor at #OHare ? #gross #HelpMePlease #AnyoneThere,2015-02-23 16:44:21 -0800,GEM HQ (aka walk-in closet) NY,Eastern Time (US & Canada)
Tr_tweet_826,negative,0.6803,Customer Service Issue,0.6803,United,bartha75,0.0,"@united also, the mere fact that I have to go online to issue a statement vice calling and talking to some directly is one good example.",2015-02-23 16:43:09 -0800,san diego,
Tr_tweet_827,positive,1.0,,,United,jalvich,0.0,@united thank you. I flew into Newark from Vail/Eagle.,2015-02-23 16:42:16 -0800,,Eastern Time (US & Canada)
Tr_tweet_828,negative,0.6914,Customer Service Issue,0.3704,United,bartha75,0.0,@united  i have a weekend of dealing with your company that would say otherwise.,2015-02-23 16:39:58 -0800,san diego,
Tr_tweet_829,negative,1.0,Bad Flight,0.35200000000000004,United,goodenufmother,0.0,@United now what?!? http://t.co/5hpSqVRjK8 flight was gone when I got off plane! #BusinessTravel #goodenoughmother,2015-02-23 16:38:02 -0800,GEM HQ (aka walk-in closet) NY,Eastern Time (US & Canada)
Tr_tweet_830,negative,1.0,Lost Luggage,0.366,United,jalvich,0.0,"@united the proper response: sorry for your wait, what flight # were you on so we can look into the issue. That's how @Delta would handle.",2015-02-23 16:36:48 -0800,,Eastern Time (US & Canada)
Tr_tweet_831,negative,1.0,Customer Service Issue,0.6559999999999999,United,tpensari,0.0,@united your customer service is terrible! Stood inline 3 hours no flights and 4 hours Late Flightr still no bag#disgutedindenver,2015-02-23 16:32:42 -0800,,
Tr_tweet_832,neutral,0.6557,,,United,lovejodierose,0.0,@united please upload the March on-demand entertainment listing on your website! ✈️,2015-02-23 16:32:02 -0800,"melbourne, australia",London
Tr_tweet_833,negative,0.6482,Customer Service Issue,0.3294,United,CharlieGMoney,1.0,@united So you are inadequate by accident?,2015-02-23 16:31:15 -0800,"Chicago, IL",
Tr_tweet_834,positive,1.0,,,United,RockinMikeW,0.0,@united @reebok @rockinwellness @ Denver International Airport https://t.co/tKVmHBkeC3,2015-02-23 16:24:17 -0800,,
Tr_tweet_835,positive,1.0,,,United,MirandaAtx,0.0,@united Thank you for responding so quickly with a helpful tool! @dustyob,2015-02-23 16:23:46 -0800,"Houston, TX",Central Time (US & Canada)
Tr_tweet_836,negative,1.0,Customer Service Issue,0.6566,United,tclarktweets,0.0,@united boarding time shows 35 min and your gate agent started at 45. showed up at 4:00 and they had to check bag. http://t.co/zCBJyo6lsN,2015-02-23 16:23:12 -0800,"San Francisco, CA ",
Tr_tweet_837,negative,1.0,Flight Attendant Complaints,0.6551,United,CengageTeamUP,1.0,@united Agent in LAS letting 20 customers know they can't help them rebook delayed flight to DEN #unfriendlyskies http://t.co/QuzVmK2rTR,2015-02-23 16:17:46 -0800,,Eastern Time (US & Canada)
Tr_tweet_838,negative,1.0,Customer Service Issue,0.6726,United,SmartBlondeSolu,0.0,@united ...and when that doesn't work...,2015-02-23 16:15:48 -0800,"Fort Worth, Texas",Central Time (US & Canada)
Tr_tweet_839,neutral,0.6511,,0.0,United,koploperfan1992,0.0,"@united did you have seen my message today?? About a mcdonnell Douglas dc 10 model?? I will hear it if you read it, Goodnight now",2015-02-23 16:09:54 -0800,Winterfell,
Tr_tweet_840,negative,1.0,Flight Booking Problems,1.0,United,frqnttraveler,0.0,@united searched for mileage tickets to BOM couldn't find a single one is saver awards - I see how you play.  Earn miles but can't use them.,2015-02-23 16:05:07 -0800,california,
Tr_tweet_841,negative,0.7083,Lost Luggage,0.375,United,jalvich,0.0,"@united flight arrives 30 minutes early, but then have we to wait for an hour for our bags.",2015-02-23 16:04:46 -0800,,Eastern Time (US & Canada)
Tr_tweet_842,negative,1.0,Lost Luggage,0.6667,United,MikeShor,0.0,@united That's not the issue. The fact that no one even called (despite promises) to confirm the bag's location is.,2015-02-23 16:03:01 -0800,"Coventry, Connecticut",Eastern Time (US & Canada)
